fileId,fileUrls for custom selected,size
7827428109,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/279/AERDT_L2_VIIRS_SNPP.A2023279.0542.002.2023279185931.nc,16051251
7827428258,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/279/AERDT_L2_VIIRS_SNPP.A2023279.0548.002.2023279190004.nc,11743796
7827457086,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/279/AERDT_L2_VIIRS_SNPP.A2023279.0730.002.2023279201601.nc,11496294
7827451977,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/279/AERDT_L2_VIIRS_SNPP.A2023279.0724.002.2023279195602.nc,13126417
7828842656,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/280/AERDT_L2_VIIRS_SNPP.A2023280.0524.002.2023280180635.nc,15343886
7828842658,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/280/AERDT_L2_VIIRS_SNPP.A2023280.0530.002.2023280180636.nc,11380752
7828859320,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/280/AERDT_L2_VIIRS_SNPP.A2023280.0706.002.2023280193631.nc,12596706
7828863799,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/280/AERDT_L2_VIIRS_SNPP.A2023280.0712.002.2023280194641.nc,10967733
7829521933,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0500.002.2023281173723.nc,14143954
7829521935,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0506.002.2023281173723.nc,14257442
7829523370,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0512.002.2023281174718.nc,11574509
7829541342,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0642.002.2023281192721.nc,15072498
7829541340,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0648.002.2023281192722.nc,12560911
7829557310,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/281/AERDT_L2_VIIRS_SNPP.A2023281.0824.002.2023281205729.nc,14045305
7829929616,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/282/AERDT_L2_VIIRS_SNPP.A2023282.0442.002.2023282171816.nc,14179259
7829929614,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/282/AERDT_L2_VIIRS_SNPP.A2023282.0448.002.2023282171809.nc,12152590
7830555745,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/282/AERDT_L2_VIIRS_SNPP.A2023282.0624.002.2023282192807.nc,15601995
7830555732,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/282/AERDT_L2_VIIRS_SNPP.A2023282.0630.002.2023282192810.nc,11813401
7830570938,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/282/AERDT_L2_VIIRS_SNPP.A2023282.0806.002.2023282203803.nc,14267963
7831790169,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/283/AERDT_L2_VIIRS_SNPP.A2023283.0430.002.2023283171241.nc,10095588
7833613260,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/283/AERDT_L2_VIIRS_SNPP.A2023283.0606.002.2023283192250.nc,15303828
7833613259,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/283/AERDT_L2_VIIRS_SNPP.A2023283.0612.002.2023283192259.nc,10595759
7833642821,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/283/AERDT_L2_VIIRS_SNPP.A2023283.0748.002.2023283203334.nc,14213900
7833642812,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/283/AERDT_L2_VIIRS_SNPP.A2023283.0754.002.2023283203304.nc,13499915
7834082532,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/284/AERDT_L2_VIIRS_SNPP.A2023284.0412.002.2023284164327.nc,10659364
7835970069,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/284/AERDT_L2_VIIRS_SNPP.A2023284.0730.002.2023284201341.nc,13114701
7834116551,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/284/AERDT_L2_VIIRS_SNPP.A2023284.0548.002.2023284182337.nc,15201087
7834116552,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/284/AERDT_L2_VIIRS_SNPP.A2023284.0554.002.2023284182340.nc,10159383
7835970068,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/284/AERDT_L2_VIIRS_SNPP.A2023284.0736.002.2023284201342.nc,12897722
7836710788,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/285/AERDT_L2_VIIRS_SNPP.A2023285.0530.002.2023285181404.nc,14836251
7836719650,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/285/AERDT_L2_VIIRS_SNPP.A2023285.0536.002.2023285182411.nc,11130237
7836773157,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/285/AERDT_L2_VIIRS_SNPP.A2023285.0712.002.2023285194423.nc,13260598
7836782192,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/285/AERDT_L2_VIIRS_SNPP.A2023285.0718.002.2023285200425.nc,12163580
7839186122,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/286/AERDT_L2_VIIRS_SNPP.A2023286.0518.002.2023286180510.nc,11754214
7839180166,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/286/AERDT_L2_VIIRS_SNPP.A2023286.0512.002.2023286175507.nc,13411570
7839247079,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/286/AERDT_L2_VIIRS_SNPP.A2023286.0648.002.2023286193501.nc,13584265
7839247078,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/286/AERDT_L2_VIIRS_SNPP.A2023286.0654.002.2023286193512.nc,13173736
7839260854,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/286/AERDT_L2_VIIRS_SNPP.A2023286.0700.002.2023286194500.nc,12107633
7841204396,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/287/AERDT_L2_VIIRS_SNPP.A2023287.0448.002.2023287172551.nc,15256758
7841204395,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/287/AERDT_L2_VIIRS_SNPP.A2023287.0454.002.2023287172602.nc,11790953
7842098820,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/287/AERDT_L2_VIIRS_SNPP.A2023287.0630.002.2023287192532.nc,14394911
7842113984,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/287/AERDT_L2_VIIRS_SNPP.A2023287.0812.002.2023287205558.nc,14958435
7842098812,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/287/AERDT_L2_VIIRS_SNPP.A2023287.0636.002.2023287192535.nc,11246056
7844436598,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/288/AERDT_L2_VIIRS_SNPP.A2023288.0430.002.2023288165620.nc,15129513
7844438197,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/288/AERDT_L2_VIIRS_SNPP.A2023288.0436.002.2023288171616.nc,13719468
7844465279,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/288/AERDT_L2_VIIRS_SNPP.A2023288.0612.002.2023288192617.nc,15175357
7844465282,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/288/AERDT_L2_VIIRS_SNPP.A2023288.0618.002.2023288192717.nc,9451767
7844653624,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/288/AERDT_L2_VIIRS_SNPP.A2023288.0754.002.2023288203621.nc,14298912
7845102984,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/289/AERDT_L2_VIIRS_SNPP.A2023289.0736.002.2023289202658.nc,13253644
7845104478,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/289/AERDT_L2_VIIRS_SNPP.A2023289.0742.002.2023289203658.nc,12708892
7845025127,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/289/AERDT_L2_VIIRS_SNPP.A2023289.0418.002.2023289165644.nc,13395323
7845065688,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/289/AERDT_L2_VIIRS_SNPP.A2023289.0554.002.2023289182712.nc,16433918
7845083874,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/289/AERDT_L2_VIIRS_SNPP.A2023289.0600.002.2023289192734.nc,9553439
7845703821,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/290/AERDT_L2_VIIRS_SNPP.A2023290.0536.002.2023290182728.nc,15240463
7845703819,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/290/AERDT_L2_VIIRS_SNPP.A2023290.0542.002.2023290182726.nc,11439923
7845747860,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/290/AERDT_L2_VIIRS_SNPP.A2023290.0718.002.2023290194734.nc,12379567
7845751001,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/290/AERDT_L2_VIIRS_SNPP.A2023290.0724.002.2023290200733.nc,12930075
7846189171,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/291/AERDT_L2_VIIRS_SNPP.A2023291.0700.002.2023291194117.nc,12010971
7846189173,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/291/AERDT_L2_VIIRS_SNPP.A2023291.0706.002.2023291194120.nc,12774335
7846172059,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/291/AERDT_L2_VIIRS_SNPP.A2023291.0518.002.2023291180114.nc,13947490
7846172062,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/291/AERDT_L2_VIIRS_SNPP.A2023291.0524.002.2023291180119.nc,12752921
7846590832,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0454.002.2023292204200.nc,14705338
7846590813,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0500.002.2023292204156.nc,13929339
7846590811,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0506.002.2023292204159.nc,12577643
7846608502,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0636.002.2023293010151.nc,14539754
7846608493,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0642.002.2023293010158.nc,10760404
7846608653,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/292/AERDT_L2_VIIRS_SNPP.A2023292.0818.002.2023293010242.nc,13288599
7846920111,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/293/AERDT_L2_VIIRS_SNPP.A2023293.0436.002.2023293172906.nc,15047508
7846920112,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/293/AERDT_L2_VIIRS_SNPP.A2023293.0442.002.2023293172846.nc,13448788
7846947989,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/293/AERDT_L2_VIIRS_SNPP.A2023293.0618.002.2023293190848.nc,15174879
7846947987,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/293/AERDT_L2_VIIRS_SNPP.A2023293.0624.002.2023293190854.nc,10722020
7846997610,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/293/AERDT_L2_VIIRS_SNPP.A2023293.0800.002.2023293214852.nc,14706317
7847697257,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/294/AERDT_L2_VIIRS_SNPP.A2023294.0424.002.2023295063855.nc,13969396
7847698238,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/294/AERDT_L2_VIIRS_SNPP.A2023294.0742.002.2023295063936.nc,14316369
7847447280,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/294/AERDT_L2_VIIRS_SNPP.A2023294.0748.002.2023295063959.nc,12691478
7847698235,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/294/AERDT_L2_VIIRS_SNPP.A2023294.0600.002.2023295063918.nc,15905239
7847691967,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/294/AERDT_L2_VIIRS_SNPP.A2023294.0606.002.2023295062802.nc,11103962
7847469554,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/295/AERDT_L2_VIIRS_SNPP.A2023295.0542.002.2023296001924.nc,15526927
7847469543,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/295/AERDT_L2_VIIRS_SNPP.A2023295.0548.002.2023296001925.nc,11261422
7847459856,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/295/AERDT_L2_VIIRS_SNPP.A2023295.0724.002.2023295200625.nc,12709306
7847459887,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/295/AERDT_L2_VIIRS_SNPP.A2023295.0730.002.2023295201632.nc,11889841
7861244931,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/296/AERDT_L2_VIIRS_SNPP.A2023296.0524.002.2023314204204.nc,15677619
7861247620,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/296/AERDT_L2_VIIRS_SNPP.A2023296.0530.002.2023314204205.nc,10349943
7848081561,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/296/AERDT_L2_VIIRS_SNPP.A2023296.0706.002.2023296211202.nc,12617445
7848078275,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/296/AERDT_L2_VIIRS_SNPP.A2023296.0712.002.2023296210215.nc,11957957
7848593408,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0500.002.2023297173241.nc,14739047
7848600319,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0506.002.2023297174249.nc,13271794
7848600287,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0512.002.2023297174249.nc,12772615
7849259127,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0642.002.2023298145556.nc,15171267
7849258542,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0648.002.2023298145547.nc,12240548
7849258183,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/297/AERDT_L2_VIIRS_SNPP.A2023297.0824.002.2023298145511.nc,14205056
7849929307,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/298/AERDT_L2_VIIRS_SNPP.A2023298.0442.002.2023299153432.nc,15752230
7849929302,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/298/AERDT_L2_VIIRS_SNPP.A2023298.0448.002.2023299153429.nc,13214585
7849929300,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/298/AERDT_L2_VIIRS_SNPP.A2023298.0624.002.2023299153429.nc,15104903
7849963093,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/299/AERDT_L2_VIIRS_SNPP.A2023299.0430.002.2023299170407.nc,13361764
7849934395,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/298/AERDT_L2_VIIRS_SNPP.A2023298.0630.002.2023299154416.nc,12045218
7850003488,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/299/AERDT_L2_VIIRS_SNPP.A2023299.0606.002.2023299191411.nc,15042991
7850003485,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/299/AERDT_L2_VIIRS_SNPP.A2023299.0612.002.2023299191424.nc,11609928
7850022486,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/299/AERDT_L2_VIIRS_SNPP.A2023299.0748.002.2023299201413.nc,13698828
7850023191,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/299/AERDT_L2_VIIRS_SNPP.A2023299.0754.002.2023299202420.nc,14724702
7849945131,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/298/AERDT_L2_VIIRS_SNPP.A2023298.0806.002.2023299161424.nc,14238229
7850598011,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/300/AERDT_L2_VIIRS_SNPP.A2023300.0730.002.2023300195520.nc,12838347
7850453305,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/300/AERDT_L2_VIIRS_SNPP.A2023300.0412.002.2023300163451.nc,12260655
7850602197,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/300/AERDT_L2_VIIRS_SNPP.A2023300.0736.002.2023300200508.nc,13676707
7850527789,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/300/AERDT_L2_VIIRS_SNPP.A2023300.0548.002.2023300181457.nc,15726578
7850527786,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/300/AERDT_L2_VIIRS_SNPP.A2023300.0554.002.2023300181459.nc,12586235
7851158847,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/301/AERDT_L2_VIIRS_SNPP.A2023301.0530.002.2023301175534.nc,15877353
7851159567,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/301/AERDT_L2_VIIRS_SNPP.A2023301.0536.002.2023301180531.nc,12347003
7851198653,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/301/AERDT_L2_VIIRS_SNPP.A2023301.0712.002.2023301193548.nc,12278286
7851201750,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/301/AERDT_L2_VIIRS_SNPP.A2023301.0718.002.2023301194538.nc,13047867
7851671938,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/302/AERDT_L2_VIIRS_SNPP.A2023302.0518.002.2023302174633.nc,12034615
7851692283,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/302/AERDT_L2_VIIRS_SNPP.A2023302.0648.002.2023302191635.nc,11981029
7851692278,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/302/AERDT_L2_VIIRS_SNPP.A2023302.0654.002.2023302191647.nc,13025221
7851701153,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/302/AERDT_L2_VIIRS_SNPP.A2023302.0700.002.2023302192642.nc,12728148
7851670989,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/302/AERDT_L2_VIIRS_SNPP.A2023302.0512.002.2023302173626.nc,14107180
7852089772,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/303/AERDT_L2_VIIRS_SNPP.A2023303.0812.002.2023303203712.nc,13350770
7852056671,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/303/AERDT_L2_VIIRS_SNPP.A2023303.0448.002.2023303171701.nc,14269782
7852056672,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/303/AERDT_L2_VIIRS_SNPP.A2023303.0454.002.2023303171701.nc,13810288
7852070162,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/303/AERDT_L2_VIIRS_SNPP.A2023303.0630.002.2023303191712.nc,13490089
7852070166,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/303/AERDT_L2_VIIRS_SNPP.A2023303.0636.002.2023303191713.nc,11977471
7852437504,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0430.002.2023304171250.nc,14959381
7852447284,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0436.002.2023304173234.nc,12159244
7852466053,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0612.002.2023304191252.nc,15146264
7852466054,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0618.002.2023304191254.nc,10635998
7852479865,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0754.002.2023304202240.nc,13645802
7852479864,/archive/allData/5200/AERDT_L2_VIIRS_SNPP/2023/304/AERDT_L2_VIIRS_SNPP.A2023304.0800.002.2023304202242.nc,11345037
